code_zone_geo;zone_geographique;annee;code_indicateur;indicateur;code_type_pers;type_de_personnel;code_taille;taille_d_entreprise;secret;non_disponible;etat_des_donnees;valeur
23;Haute-Normandie;2009;dird;Dépense intérieure de R&D;;;0;Toutes tailles d'entreprise;non;non;définitif;558.06
23;Haute-Normandie;2009;pers;Effectifs de R&D;1;Chercheurs;0;Toutes tailles d'entreprise;non;non;définitif;2006.38
24;Centre;2003;pers;Effectifs de R&D;2;Soutien à la recherche;0;Toutes tailles d'entreprise;non;non;définitif;4128.8
24;Centre;2005;pers;Effectifs de R&D;1;Chercheurs;0;Toutes tailles d'entreprise;non;non;définitif;2710.17
24;Centre;2008;pers;Effectifs de R&D;0;Tous types de personnel;0;Toutes tailles d'entreprise;non;non;définitif;7067.9
24;Centre;2009;dird;Dépense intérieure de R&D;;;3;De 500 à 1000 salariés;non;non;définitif;100.65
24;Centre;2009;pers;Effectifs de R&D;2;Soutien à la recherche;0;Toutes tailles d'entreprise;non;non;définitif;3802.37
24;Centre;2011;dird;Dépense intérieure de R&D;;;3;De 500 à 1000 salariés;non;non;définitif;84.62
25;Basse-Normandie;2004;pers;Effectifs de R&D;1;Chercheurs;2;De 250 à 500 salariés;non;non;définitif;109.18
25;Basse-Normandie;2006;pers;Effectifs de R&D;1;Chercheurs;1;Moins de 250 salariés;non;non;définitif;325.69
25;Basse-Normandie;2007;pers;Effectifs de R&D;2;Soutien à la recherche;3;De 500 à 1000 salariés;non;non;définitif;99.25
25;Basse-Normandie;2008;pers;Effectifs de R&D;1;Chercheurs;2;De 250 à 500 salariés;non;non;définitif;233.47
25;Basse-Normandie;2012;pers;Effectifs de R&D;2;Soutien à la recherche;3;De 500 à 1000 salariés;non;non;définitif;88.88
26;Bourgogne;2008;dird;Dépense intérieure de R&D;;;0;Toutes tailles d'entreprise;non;non;définitif;272.38
26;Bourgogne;2009;pers;Effectifs de R&D;2;Soutien à la recherche;0;Toutes tailles d'entreprise;non;non;définitif;1558.79
26;Bourgogne;2011;pers;Effectifs de R&D;1;Chercheurs;2;De 250 à 500 salariés;non;non;définitif;228.61
26;Bourgogne;2011;pers;Effectifs de R&D;2;Soutien à la recherche;4;Plus de 1000 salariés;non;non;définitif;357.27
26;Bourgogne;2013;pers;Effectifs de R&D;0;Tous types de personnel;0;Toutes tailles d'entreprise;non;non;semi-définitif;2720.5
31;Nord-Pas-de-Calais;2006;pers;Effectifs de R&D;0;Tous types de personnel;2;De 250 à 500 salariés;non;non;définitif;343.55
31;Nord-Pas-de-Calais;2007;pers;Effectifs de R&D;0;Tous types de personnel;0;Toutes tailles d'entreprise;non;non;définitif;3327.24
31;Nord-Pas-de-Calais;2007;pers;Effectifs de R&D;1;Chercheurs;2;De 250 à 500 salariés;non;non;définitif;174.98
31;Nord-Pas-de-Calais;2008;pers;Effectifs de R&D;2;Soutien à la recherche;3;De 500 à 1000 salariés;non;non;définitif;361.27
31;Nord-Pas-de-Calais;2009;pers;Effectifs de R&D;2;Soutien à la recherche;1;Moins de 250 salariés;non;non;définitif;933.34
31;Nord-Pas-de-Calais;2010;pers;Effectifs de R&D;0;Tous types de personnel;4;Plus de 1000 salariés;non;non;définitif;1679.28
31;Nord-Pas-de-Calais;2010;pers;Effectifs de R&D;2;Soutien à la recherche;2;De 250 à 500 salariés;non;non;définitif;206.4
31;Nord-Pas-de-Calais;2011;dird;Dépense intérieure de R&D;;;2;De 250 à 500 salariés;non;non;définitif;64.74
31;Nord-Pas-de-Calais;2011;pers;Effectifs de R&D;2;Soutien à la recherche;1;Moins de 250 salariés;non;non;définitif;1002.74
31;Nord-Pas-de-Calais;2012;dird;Dépense intérieure de R&D;;;4;Plus de 1000 salariés;non;non;définitif;147.91
41;Lorraine;2001;dird;Dépense intérieure de R&D;;;0;Toutes tailles d'entreprise;non;non;définitif;274.31
41;Lorraine;2003;pers;Effectifs de R&D;1;Chercheurs;3;De 500 à 1000 salariés;non;non;définitif;157.23
41;Lorraine;2005;pers;Effectifs de R&D;0;Tous types de personnel;0;Toutes tailles d'entreprise;non;non;définitif;2570.04
41;Lorraine;2007;pers;Effectifs de R&D;1;Chercheurs;2;De 250 à 500 salariés;non;non;définitif;219.72
41;Lorraine;2009;pers;Effectifs de R&D;1;Chercheurs;3;De 500 à 1000 salariés;non;non;définitif;209.97
41;Lorraine;2010;dird;Dépense intérieure de R&D;;;3;De 500 à 1000 salariés;non;non;définitif;28.01
41;Lorraine;2010;dird;Dépense intérieure de R&D;;;4;Plus de 1000 salariés;non;non;définitif;131.91
41;Lorraine;2011;pers;Effectifs de R&D;2;Soutien à la recherche;1;Moins de 250 salariés;non;non;définitif;588.73
41;Lorraine;2012;pers;Effectifs de R&D;2;Soutien à la recherche;0;Toutes tailles d'entreprise;non;non;définitif;1622.39
42;Alsace;2003;pers;Effectifs de R&D;1;Chercheurs;3;De 500 à 1000 salariés;non;non;définitif;138.56
42;Alsace;2007;pers;Effectifs de R&D;1;Chercheurs;2;De 250 à 500 salariés;non;non;définitif;287.88
42;Alsace;2008;pers;Effectifs de R&D;1;Chercheurs;0;Toutes tailles d'entreprise;non;non;définitif;2299.39
42;Alsace;2008;pers;Effectifs de R&D;1;Chercheurs;4;Plus de 1000 salariés;non;non;définitif;1074.42
42;Alsace;2009;pers;Effectifs de R&D;0;Tous types de personnel;3;De 500 à 1000 salariés;non;non;définitif;303.43
42;Alsace;2009;pers;Effectifs de R&D;1;Chercheurs;3;De 500 à 1000 salariés;non;non;définitif;145.2
42;Alsace;2011;dird;Dépense intérieure de R&D;;;4;Plus de 1000 salariés;non;non;définitif;201.25
42;Alsace;2012;dird;Dépense intérieure de R&D;;;2;De 250 à 500 salariés;non;non;définitif;109.48
42;Alsace;2013;dird;Dépense intérieure de R&D;;;1;Moins de 250 salariés;non;non;semi-définitif;160.89
42;Alsace;2013;pers;Effectifs de R&D;2;Soutien à la recherche;2;De 250 à 500 salariés;non;non;semi-définitif;519.13
43;Franche-Comté;2006;pers;Effectifs de R&D;0;Tous types de personnel;3;De 500 à 1000 salariés;non;non;définitif;444.75
43;Franche-Comté;2007;pers;Effectifs de R&D;0;Tous types de personnel;0;Toutes tailles d'entreprise;non;non;définitif;5740.11
43;Franche-Comté;2009;dird;Dépense intérieure de R&D;;;0;Toutes tailles d'entreprise;non;non;définitif;708.45
43;Franche-Comté;2010;pers;Effectifs de R&D;0;Tous types de personnel;2;De 250 à 500 salariés;non;non;définitif;142.32
43;Franche-Comté;2011;pers;Effectifs de R&D;0;Tous types de personnel;0;Toutes tailles d'entreprise;non;non;définitif;6031.48
43;Franche-Comté;2012;dird;Dépense intérieure de R&D;;;4;Plus de 1000 salariés;non;non;définitif;566.98
43;Franche-Comté;2013;pers;Effectifs de R&D;0;Tous types de personnel;1;Moins de 250 salariés;non;non;semi-définitif;912.74
52;Pays de la Loire;2003;pers;Effectifs de R&D;1;Chercheurs;1;Moins de 250 salariés;non;non;définitif;1174.67
52;Pays de la Loire;2007;pers;Effectifs de R&D;0;Tous types de personnel;1;Moins de 250 salariés;non;non;définitif;2645.03
52;Pays de la Loire;2008;pers;Effectifs de R&D;1;Chercheurs;2;De 250 à 500 salariés;non;non;définitif;398.27
52;Pays de la Loire;2008;pers;Effectifs de R&D;2;Soutien à la recherche;3;De 500 à 1000 salariés;non;non;définitif;619.4
52;Pays de la Loire;2009;pers;Effectifs de R&D;1;Chercheurs;3;De 500 à 1000 salariés;non;non;définitif;430.52
52;Pays de la Loire;2010;pers;Effectifs de R&D;1;Chercheurs;2;De 250 à 500 salariés;non;non;définitif;456.14
52;Pays de la Loire;2010;pers;Effectifs de R&D;2;Soutien à la recherche;4;Plus de 1000 salariés;non;non;définitif;789.35
52;Pays de la Loire;2011;pers;Effectifs de R&D;0;Tous types de personnel;4;Plus de 1000 salariés;non;non;définitif;2345.17
52;Pays de la Loire;2012;pers;Effectifs de R&D;2;Soutien à la recherche;1;Moins de 250 salariés;non;non;définitif;1595.23
52;Pays de la Loire;2013;dird;Dépense intérieure de R&D;;;2;De 250 à 500 salariés;non;non;semi-définitif;133.82
52;Pays de la Loire;2013;pers;Effectifs de R&D;1;Chercheurs;3;De 500 à 1000 salariés;non;non;semi-définitif;498.18
52;Pays de la Loire;2013;pers;Effectifs de R&D;2;Soutien à la recherche;1;Moins de 250 salariés;non;non;semi-définitif;1579.46
53;Bretagne;2004;pers;Effectifs de R&D;1;Chercheurs;0;Toutes tailles d'entreprise;non;non;définitif;4629.68
53;Bretagne;2006;dird;Dépense intérieure de R&D;;;0;Toutes tailles d'entreprise;non;non;définitif;755.91
53;Bretagne;2009;pers;Effectifs de R&D;2;Soutien à la recherche;2;De 250 à 500 salariés;non;non;définitif;513.11
53;Bretagne;2010;pers;Effectifs de R&D;0;Tous types de personnel;3;De 500 à 1000 salariés;non;non;définitif;1010.16
53;Bretagne;2010;pers;Effectifs de R&D;2;Soutien à la recherche;2;De 250 à 500 salariés;non;non;définitif;317.75
54;Poitou-Charentes;2003;dird;Dépense intérieure de R&D;;;1;Moins de 250 salariés;non;non;définitif;46.04
54;Poitou-Charentes;2004;dird;Dépense intérieure de R&D;;;0;Toutes tailles d'entreprise;non;non;définitif;169.8
54;Poitou-Charentes;2004;dird;Dépense intérieure de R&D;;;1;Moins de 250 salariés;non;non;définitif;35.84
21;Champagne-Ardenne;2003;dird;Dépense intérieure de R&D;;;0;Toutes tailles d'entreprise;non;non;définitif;175.14
21;Champagne-Ardenne;2007;dird;Dépense intérieure de R&D;;;2;De 250 à 500 salariés;non;non;définitif;22.29
21;Champagne-Ardenne;2009;dird;Dépense intérieure de R&D;;;2;De 250 à 500 salariés;non;non;définitif;33.91
21;Champagne-Ardenne;2011;pers;Effectifs de R&D;0;Tous types de personnel;4;Plus de 1000 salariés;non;non;définitif;188.09
21;Champagne-Ardenne;2012;dird;Dépense intérieure de R&D;;;3;De 500 à 1000 salariés;non;non;définitif;67.23
21;Champagne-Ardenne;2012;pers;Effectifs de R&D;1;Chercheurs;2;De 250 à 500 salariés;non;non;définitif;175.36
22;Picardie;2004;pers;Effectifs de R&D;1;Chercheurs;3;De 500 à 1000 salariés;non;non;définitif;398.55
22;Picardie;2009;pers;Effectifs de R&D;0;Tous types de personnel;3;De 500 à 1000 salariés;non;non;définitif;1326.09
22;Picardie;2009;pers;Effectifs de R&D;1;Chercheurs;3;De 500 à 1000 salariés;non;non;définitif;654.21
22;Picardie;2010;pers;Effectifs de R&D;2;Soutien à la recherche;0;Toutes tailles d'entreprise;non;non;définitif;2152.18
22;Picardie;2011;pers;Effectifs de R&D;2;Soutien à la recherche;0;Toutes tailles d'entreprise;non;non;définitif;2137.53
22;Picardie;2012;dird;Dépense intérieure de R&D;;;3;De 500 à 1000 salariés;non;non;définitif;157.8
22;Picardie;2012;pers;Effectifs de R&D;1;Chercheurs;4;Plus de 1000 salariés;non;non;définitif;596.26
22;Picardie;2012;pers;Effectifs de R&D;2;Soutien à la recherche;4;Plus de 1000 salariés;non;non;définitif;540.45
22;Picardie;2013;pers;Effectifs de R&D;1;Chercheurs;1;Moins de 250 salariés;non;non;semi-définitif;512.13
23;Haute-Normandie;2003;dird;Dépense intérieure de R&D;;;2;De 250 à 500 salariés;non;non;définitif;41.41
23;Haute-Normandie;2005;pers;Effectifs de R&D;0;Tous types de personnel;2;De 250 à 500 salariés;non;non;définitif;565.88
100;France;2001;dird;Dépense intérieure de R&D;;;0;Toutes tailles d'entreprise;non;non;définitif;20782.18
100;France;2001;pers;Effectifs de R&D;2;Soutien à la recherche;0;Toutes tailles d'entreprise;non;non;définitif;96989.03
100;France;2002;pers;Effectifs de R&D;0;Tous types de personnel;0;Toutes tailles d'entreprise;non;non;définitif;191216.75
100;France;2003;pers;Effectifs de R&D;1;Chercheurs;0;Toutes tailles d'entreprise;non;non;définitif;100646.0
100;France;2008;pers;Effectifs de R&D;0;Tous types de personnel;3;De 500 à 1000 salariés;non;non;définitif;20997.0
100;France;2011;pers;Effectifs de R&D;1;Chercheurs;0;Toutes tailles d'entreprise;non;non;définitif;148439.36
100;France;2012;pers;Effectifs de R&D;0;Tous types de personnel;1;Moins de 250 salariés;non;non;définitif;76764.97
100;France;2012;pers;Effectifs de R&D;1;Chercheurs;3;De 500 à 1000 salariés;non;non;définitif;14906.52
11;Île-de-France;2001;pers;Effectifs de R&D;0;Tous types de personnel;0;Toutes tailles d'entreprise;non;non;définitif;80914.01
11;Île-de-France;2004;pers;Effectifs de R&D;1;Chercheurs;1;Moins de 250 salariés;non;non;définitif;8992.45
11;Île-de-France;2005;dird;Dépense intérieure de R&D;;;0;Toutes tailles d'entreprise;non;non;définitif;9922.07
11;Île-de-France;2006;dird;Dépense intérieure de R&D;;;0;Toutes tailles d'entreprise;non;non;définitif;9954.12
11;Île-de-France;2006;pers;Effectifs de R&D;0;Tous types de personnel;1;Moins de 250 salariés;non;non;définitif;15461.41
11;Île-de-France;2006;pers;Effectifs de R&D;1;Chercheurs;0;Toutes tailles d'entreprise;non;non;définitif;47967.4
11;Île-de-France;2006;pers;Effectifs de R&D;2;Soutien à la recherche;3;De 500 à 1000 salariés;non;non;définitif;1832.25
11;Île-de-France;2008;dird;Dépense intérieure de R&D;;;4;Plus de 1000 salariés;non;non;définitif;7427.71
11;Île-de-France;2010;pers;Effectifs de R&D;0;Tous types de personnel;0;Toutes tailles d'entreprise;non;non;définitif;93772.77
73;Midi-Pyrénées;2004;dird;Dépense intérieure de R&D;;;2;De 250 à 500 salariés;non;non;définitif;38.88
73;Midi-Pyrénées;2007;pers;Effectifs de R&D;2;Soutien à la recherche;2;De 250 à 500 salariés;non;non;définitif;250.92
74;Limousin;2012;pers;Effectifs de R&D;2;Soutien à la recherche;1;Moins de 250 salariés;non;non;définitif;236.01
82;Rhône-Alpes;2006;pers;Effectifs de R&D;2;Soutien à la recherche;2;De 250 à 500 salariés;non;non;définitif;1590.99
82;Rhône-Alpes;2007;pers;Effectifs de R&D;2;Soutien à la recherche;0;Toutes tailles d'entreprise;non;non;définitif;11912.11
82;Rhône-Alpes;2009;dird;Dépense intérieure de R&D;;;0;Toutes tailles d'entreprise;non;non;définitif;3324.62
82;Rhône-Alpes;2009;dird;Dépense intérieure de R&D;;;3;De 500 à 1000 salariés;non;non;définitif;316.87
82;Rhône-Alpes;2010;pers;Effectifs de R&D;0;Tous types de personnel;1;Moins de 250 salariés;non;non;définitif;11122.83
82;Rhône-Alpes;2010;pers;Effectifs de R&D;0;Tous types de personnel;3;De 500 à 1000 salariés;non;non;définitif;2457.91
82;Rhône-Alpes;2011;pers;Effectifs de R&D;0;Tous types de personnel;2;De 250 à 500 salariés;non;non;définitif;2796.64
82;Rhône-Alpes;2011;pers;Effectifs de R&D;2;Soutien à la recherche;1;Moins de 250 salariés;non;non;définitif;4103.21
82;Rhône-Alpes;2011;pers;Effectifs de R&D;2;Soutien à la recherche;2;De 250 à 500 salariés;non;non;définitif;1233.71
82;Rhône-Alpes;2012;pers;Effectifs de R&D;0;Tous types de personnel;1;Moins de 250 salariés;non;non;définitif;11466.36
83;Auvergne;2005;dird;Dépense intérieure de R&D;;;0;Toutes tailles d'entreprise;non;non;définitif;501.23
83;Auvergne;2005;pers;Effectifs de R&D;1;Chercheurs;2;De 250 à 500 salariés;non;non;définitif;97.16
83;Auvergne;2007;dird;Dépense intérieure de R&D;;;2;De 250 à 500 salariés;non;non;définitif;61.95
83;Auvergne;2007;pers;Effectifs de R&D;1;Chercheurs;2;De 250 à 500 salariés;non;non;définitif;84.69
83;Auvergne;2009;dird;Dépense intérieure de R&D;;;0;Toutes tailles d'entreprise;non;non;définitif;481.26
83;Auvergne;2011;pers;Effectifs de R&D;1;Chercheurs;0;Toutes tailles d'entreprise;non;non;définitif;1376.27
91;Languedoc-Roussillon;2004;dird;Dépense intérieure de R&D;;;2;De 250 à 500 salariés;non;non;définitif;17.55
91;Languedoc-Roussillon;2005;pers;Effectifs de R&D;1;Chercheurs;4;Plus de 1000 salariés;oui;non;définitif;
91;Languedoc-Roussillon;2010;pers;Effectifs de R&D;1;Chercheurs;4;Plus de 1000 salariés;non;non;définitif;566.56
91;Languedoc-Roussillon;2013;dird;Dépense intérieure de R&D;;;3;De 500 à 1000 salariés;non;non;semi-définitif;29.62
95;Provence-Alpes-Côte d'Azur + Corse;2003;dird;Dépense intérieure de R&D;;;3;De 500 à 1000 salariés;non;non;définitif;147.46
95;Provence-Alpes-Côte d'Azur + Corse;2008;pers;Effectifs de R&D;2;Soutien à la recherche;4;Plus de 1000 salariés;non;non;définitif;1578.14
95;Provence-Alpes-Côte d'Azur + Corse;2010;pers;Effectifs de R&D;0;Tous types de personnel;3;De 500 à 1000 salariés;non;non;définitif;1103.18
95;Provence-Alpes-Côte d'Azur + Corse;2010;pers;Effectifs de R&D;1;Chercheurs;0;Toutes tailles d'entreprise;non;non;définitif;9783.01
95;Provence-Alpes-Côte d'Azur + Corse;2013;pers;Effectifs de R&D;0;Tous types de personnel;3;De 500 à 1000 salariés;non;non;semi-définitif;1136.98
54;Poitou-Charentes;2008;dird;Dépense intérieure de R&D;;;3;De 500 à 1000 salariés;non;non;définitif;52.33
72;Aquitaine;2005;pers;Effectifs de R&D;0;Tous types de personnel;1;Moins de 250 salariés;non;non;définitif;982.75
73;Midi-Pyrénées;2007;pers;Effectifs de R&D;1;Chercheurs;4;Plus de 1000 salariés;non;non;définitif;6936.42
07;Régions d'outre-mer;2001;pers;Effectifs de R&D;0;Tous types de personnel;0;Toutes tailles d'entreprise;non;non;définitif;114.46
07;Régions d'outre-mer;2002;pers;Effectifs de R&D;1;Chercheurs;0;Toutes tailles d'entreprise;non;non;définitif;106.72
100;France;2003;dird;Dépense intérieure de R&D;;;0;Toutes tailles d'entreprise;non;non;définitif;21646.18
100;France;2005;pers;Effectifs de R&D;0;Tous types de personnel;0;Toutes tailles d'entreprise;non;non;définitif;194991.5
100;France;2005;pers;Effectifs de R&D;1;Chercheurs;3;De 500 à 1000 salariés;non;non;définitif;8310.97
100;France;2009;pers;Effectifs de R&D;0;Tous types de personnel;2;De 250 à 500 salariés;non;non;définitif;19430.83
100;France;2009;pers;Effectifs de R&D;1;Chercheurs;4;Plus de 1000 salariés;non;non;définitif;70104.77
100;France;2013;dird;Dépense intérieure de R&D;;;4;Plus de 1000 salariés;non;non;semi-définitif;17587.1
11;Île-de-France;2003;dird;Dépense intérieure de R&D;;;0;Toutes tailles d'entreprise;non;non;définitif;9806.78
11;Île-de-France;2004;pers;Effectifs de R&D;1;Chercheurs;4;Plus de 1000 salariés;non;non;définitif;30775.26
11;Île-de-France;2008;pers;Effectifs de R&D;1;Chercheurs;1;Moins de 250 salariés;non;non;définitif;12343.91
11;Île-de-France;2008;pers;Effectifs de R&D;1;Chercheurs;2;De 250 à 500 salariés;non;non;définitif;3683.53
11;Île-de-France;2008;pers;Effectifs de R&D;2;Soutien à la recherche;4;Plus de 1000 salariés;non;non;définitif;21405.2
11;Île-de-France;2009;pers;Effectifs de R&D;1;Chercheurs;2;De 250 à 500 salariés;non;non;définitif;3949.51
11;Île-de-France;2012;pers;Effectifs de R&D;0;Tous types de personnel;2;De 250 à 500 salariés;non;non;définitif;6388.4
11;Île-de-France;2012;pers;Effectifs de R&D;2;Soutien à la recherche;0;Toutes tailles d'entreprise;non;non;définitif;29286.15
11;Île-de-France;2013;dird;Dépense intérieure de R&D;;;4;Plus de 1000 salariés;non;non;semi-définitif;7976.78
21;Champagne-Ardenne;2011;pers;Effectifs de R&D;1;Chercheurs;1;Moins de 250 salariés;non;non;définitif;409.83
21;Champagne-Ardenne;2011;pers;Effectifs de R&D;1;Chercheurs;3;De 500 à 1000 salariés;non;non;définitif;146.17
21;Champagne-Ardenne;2013;pers;Effectifs de R&D;2;Soutien à la recherche;4;Plus de 1000 salariés;non;non;semi-définitif;19.47
22;Picardie;2003;dird;Dépense intérieure de R&D;;;2;De 250 à 500 salariés;non;non;définitif;77.27
22;Picardie;2003;pers;Effectifs de R&D;1;Chercheurs;1;Moins de 250 salariés;non;non;définitif;397.5
22;Picardie;2006;dird;Dépense intérieure de R&D;;;1;Moins de 250 salariés;non;non;définitif;67.81
22;Picardie;2006;pers;Effectifs de R&D;2;Soutien à la recherche;1;Moins de 250 salariés;non;non;définitif;530.24
22;Picardie;2007;dird;Dépense intérieure de R&D;;;1;Moins de 250 salariés;non;non;définitif;44.61
22;Picardie;2007;pers;Effectifs de R&D;0;Tous types de personnel;0;Toutes tailles d'entreprise;non;non;définitif;4188.92
22;Picardie;2010;dird;Dépense intérieure de R&D;;;1;Moins de 250 salariés;non;non;définitif;86.24
22;Picardie;2010;dird;Dépense intérieure de R&D;;;3;De 500 à 1000 salariés;non;non;définitif;148.78
22;Picardie;2013;dird;Dépense intérieure de R&D;;;0;Toutes tailles d'entreprise;non;non;semi-définitif;544.32
22;Picardie;2013;dird;Dépense intérieure de R&D;;;1;Moins de 250 salariés;non;non;semi-définitif;92.61
23;Haute-Normandie;2002;pers;Effectifs de R&D;2;Soutien à la recherche;0;Toutes tailles d'entreprise;non;non;définitif;2905.14
